
  0%|                                                                                                                       | 0/1425 [00:00<?, ?it/s]
[INFO]: Epoch 1 of 1



















































































100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████▌| 1420/1425 [02:49<00:00,  8.48it/s]
labels_int: tensor(0.) : _AzPos_000_ElPos_45.npz
labels_int: tensor(19.) : AzPos_080_ElPos_-45.npz
labels_int: tensor(16.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(6.) : AzPos_350_ElPos_-45.npz
labels_int: tensor(14.) : AzPos_270_ElPos_-45.npz
labels_int: tensor(27.) : _AzPos_090_ElPos_20.npz
labels_int: tensor(22.) : _AzPos_080_ElPos_20.npz
labels_int: tensor(10.) : AzPos_010_ElPos_-20.npz
labels_int: tensor(15.) : AzPos_310_ElPos_-20.npz
labels_int: tensor(16.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(21.) : _AzPos_340_ElPos_60.npz
labels_int: tensor(7.) : _AzPos_320_ElPos_45.npz
labels_int: tensor(12.) : AzPos_330_ElPos_-20.npz
labels_int: tensor(8.) : _AzPos_030_ElPos_20.npz
labels_int: tensor(26.) : AzPos_280_ElPos_-45.npz
labels_int: tensor(24.) : AzPos_280_ElPos_000.npz
labels_int: tensor(11.) : _AzPos_350_ElPos_60.npz
labels_int: tensor(8.) : _AzPos_280_ElPos_45.npz
labels_int: tensor(26.) : AzPos_010_ElPos_-45.npz
labels_int: tensor(22.) : _AzPos_340_ElPos_20.npz
labels_int: tensor(26.) : AzPos_010_ElPos_-45.npz
labels_int: tensor(14.) : _AzPos_070_ElPos_60.npz
labels_int: tensor(20.) : _AzPos_080_ElPos_45.npz
labels_int: tensor(21.) : _AzPos_330_ElPos_20.npz
labels_int: tensor(18.) : AzPos_040_ElPos_000.npz
labels_int: tensor(13.) : _AzPos_330_ElPos_45.npz
labels_int: tensor(25.) : _AzPos_040_ElPos_45.npz
labels_int: tensor(16.) : AzPos_280_ElPos_-20.npz
labels_int: tensor(27.) :


labels_int: tensor(22.) : AzPos_280_ElPos_-45.npz
labels_int: tensor(19.) : _AzPos_290_ElPos_20.npz
labels_int: tensor(7.) : AzPos_090_ElPos_000.npz
labels_int: tensor(9.) : _AzPos_350_ElPos_60.npz
labels_int: tensor(25.) : AzPos_060_ElPos_000.npz
labels_int: tensor(13.) : _AzPos_340_ElPos_60.npz
labels_int: tensor(15.) : AzPos_040_ElPos_000.npz
labels_int: tensor(6.) : _AzPos_020_ElPos_60.npz
labels_int: tensor(17.) : _AzPos_340_ElPos_45.npz
labels_int: tensor(8.) : AzPos_070_ElPos_-20.npz
labels_int: tensor(14.) : _AzPos_080_ElPos_60.npz
labels_int: tensor(3.) : AzPos_000_ElPos_000.npz
labels_int: tensor(0.) : AzPos_330_ElPos_-45.npz
labels_int: tensor(22.) : AzPos_280_ElPos_-45.npz
labels_int: tensor(4.) : _AzPos_300_ElPos_45.npz
labels_int: tensor(13.) : _AzPos_340_ElPos_60.npz
labels_int: tensor(15.) : AzPos_040_ElPos_000.npz
labels_int: tensor(0.) : AzPos_330_ElPos_-45.npz
labels_int: tensor(28.) : AzPos_010_ElPos_-45.npz
labels_int: tensor(16.) : _AzPos_300_ElPos_20.npz
labels_int: tensor(21.) : _AzPos_070_ElPos_45.npz
labels_int: tensor(10.) : _AzPos_310_ElPos_45.npz
labels_int: tensor(4.) : AzPos_300_ElPos_000.npz
labels_int: tensor(4.) : AzPos_300_ElPos_000.npz
labels_int: tensor(12.) : AzPos_270_ElPos_-45.npz
labels_int: tensor(14.) : _AzPos_040_ElPos_60.npz
labels_int: tensor(7.) : _AzPos_330_ElPos_60.npz
labels_int: tensor(3.) : AzPos_000_ElPos_000.npz
labels_int: tensor(4.) : AzPos_300_ElPos_000.npz
labels_int: tensor(24.) : _AzPos_350_ElPos_20.npz
labels_int: tensor(17.) : AzPos_040_ElPos_000.npz
labels_int: tensor(8.) : _AzPos_280_ElPos_45.npz
labels_int: tensor(27.) : _AzPos_090_ElPos_20.npz
labels_int: tensor(5.) : _AzPos_280_ElPos_60.npz
labels_int: tensor(18.) : AzPos_350_ElPos_000.npz
labels_int: tensor(11.) : _AzPos_350_ElPos_60.npz
labels_int: tensor(25.) : AzPos_060_ElPos_000.npz
labels_int: tensor(2.) : AzPos_030_ElPos_000.npz
labels_int: tensor(1.) : AzPos_040_ElPos_-20.npz
labels_int: tensor(6.) : _AzPos_020_ElPos_20.npz
labels_int: tensor(9.) : AzPos_090_ElPos_000.npz
labels_int: tensor(13.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(15.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(19.) : AzPos_320_ElPos_-20.npz
labels_int: tensor(26.) : _AzPos_040_ElPos_45.npz
labels_int: tensor(22.) : _AzPos_020_ElPos_45.npz
labels_int: tensor(20.) : _AzPos_090_ElPos_45.npz
labels_int: tensor(23.) : _AzPos_060_ElPos_60.npz
labels_int: tensor(26.) : _AzPos_040_ElPos_45.npz

labels_int: tensor(24.) : _AzPos_310_ElPos_60.npz
labels_int: tensor(9.) : AzPos_300_ElPos_-45.npz
labels_int: tensor(4.) : AzPos_010_ElPos_-20.npz
labels_int: tensor(15.) : AzPos_320_ElPos_-20.npz
labels_int: tensor(8.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(3.) : AzPos_070_ElPos_-45.npz
labels_int: tensor(10.) : AzPos_020_ElPos_000.npz
labels_int: tensor(16.) : _AzPos_010_ElPos_45.npz
labels_int: tensor(17.) : AzPos_350_ElPos_000.npz
labels_int: tensor(5.) : _AzPos_020_ElPos_60.npz
labels_int: tensor(13.) : _AzPos_080_ElPos_60.npz
labels_int: tensor(24.) : _AzPos_310_ElPos_60.npz
labels_int: tensor(19.) : _AzPos_290_ElPos_20.npz
labels_int: tensor(0.) : AzPos_330_ElPos_-45.npz
labels_int: tensor(13.) : _AzPos_080_ElPos_60.npz
labels_int: tensor(1.) : AzPos_300_ElPos_000.npz
labels_int: tensor(2.) : _AzPos_020_ElPos_20.npz
labels_int: tensor(9.) : AzPos_300_ElPos_-45.npz
labels_int: tensor(25.) : AzPos_000_ElPos_-45.npz
labels_int: tensor(22.) : _AzPos_330_ElPos_20.npz
labels_int: tensor(18.) : _AzPos_030_ElPos_45.npz
labels_int: tensor(25.) : AzPos_000_ElPos_-45.npz
labels_int: tensor(7.) : _AzPos_310_ElPos_45.npz
labels_int: tensor(21.) : AzPos_060_ElPos_-20.npz
labels_int: tensor(12.) : _AzPos_290_ElPos_60.npz
labels_int: tensor(23.) : _AzPos_060_ElPos_60.npz
labels_int: tensor(4.) : AzPos_010_ElPos_-20.npz
labels_int: tensor(20.) : AzPos_320_ElPos_000.npz
labels_int: tensor(6.) : AzPos_090_ElPos_000.npz
labels_int: tensor(10.) : AzPos_090_ElPos_000.npz
labels_int: tensor(25.) : AzPos_070_ElPos_000.npz
labels_int: tensor(17.) : _AzPos_340_ElPos_60.npz
labels_int: tensor(20.) : _AzPos_270_ElPos_45.npz
labels_int: tensor(6.) : _AzPos_030_ElPos_20.npz
labels_int: tensor(21.) : _AzPos_060_ElPos_20.npz
labels_int: tensor(18.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(12.) : AzPos_310_ElPos_-20.npz
labels_int: tensor(11.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(5.) : _AzPos_320_ElPos_45.npz
labels_int: tensor(13.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(9.) : _AzPos_020_ElPos_60.npz
labels_int: tensor(8.) : AzPos_030_ElPos_-45.npz
labels_int: tensor(7.) : _AzPos_050_ElPos_45.npz
labels_int: tensor(1.) : AzPos_290_ElPos_-45.npz
labels_int: tensor(27.) : _AzPos_030_ElPos_60.npz
labels_int: tensor(22.) : _AzPos_090_ElPos_45.npz
labels_int: tensor(19.) : AzPos_020_ElPos_-20.npz
labels_int: tensor(15.) : AzPos_010_ElPos_000.npz
labels_int: tensor(3.) : AzPos_350_ElPos_-45.npz
labels_int: tensor(28.) : AzPos_060_ElPos_-45.npz
labels_int: tensor(2.) : _AzPos_300_ElPos_45.npz
labels_int: tensor(24.) : _AzPos_350_ElPos_45.npz
labels_int: tensor(15.) : AzPos_010_ElPos_000.npz
labels_int: tensor(12.) : AzPos_310_ElPos_-20.npz
labels_int: tensor(26.) : AzPos_050_ElPos_-45.npz
labels_int: tensor(4.) : _AzPos_020_ElPos_20.npz
labels_int: tensor(16.) : _AzPos_070_ElPos_60.npz
labels_int: tensor(9.) : _AzPos_020_ElPos_60.npz
labels_int: tensor(23.) : _AzPos_290_ElPos_20.npz
labels_int: tensor(0.) : AzPos_000_ElPos_000.npz
labels_int: tensor(14.) : _AzPos_280_ElPos_20.npz

labels_int: tensor(21.) : _AzPos_030_ElPos_60.npz
labels_int: tensor(1.) : AzPos_320_ElPos_-45.npz
labels_int: tensor(4.) : _AzPos_030_ElPos_20.npz
labels_int: tensor(0.) : _AzPos_000_ElPos_45.npz
labels_int: tensor(15.) : AzPos_270_ElPos_000.npz
labels_int: tensor(21.) : _AzPos_030_ElPos_60.npz
labels_int: tensor(15.) : AzPos_270_ElPos_000.npz
labels_int: tensor(19.) : _AzPos_330_ElPos_20.npz
labels_int: tensor(8.) : _AzPos_350_ElPos_60.npz
labels_int: tensor(16.) : AzPos_280_ElPos_000.npz
labels_int: tensor(5.) : _AzPos_050_ElPos_45.npz
labels_int: tensor(13.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(18.) : AzPos_050_ElPos_-45.npz
labels_int: tensor(17.) : _AzPos_270_ElPos_45.npz
labels_int: tensor(10.) : _AzPos_000_ElPos_20.npz
labels_int: tensor(12.) : AzPos_290_ElPos_-20.npz
labels_int: tensor(14.) : AzPos_280_ElPos_-20.npz
labels_int: tensor(8.) : _AzPos_350_ElPos_60.npz
labels_int: tensor(10.) : _AzPos_000_ElPos_20.npz
labels_int: tensor(15.) : AzPos_270_ElPos_000.npz
labels_int: tensor(21.) : _AzPos_030_ElPos_60.npz
labels_int: tensor(7.) : AzPos_010_ElPos_-20.npz
labels_int: tensor(3.) : AzPos_300_ElPos_000.npz
labels_int: tensor(9.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(20.) : AzPos_060_ElPos_000.npz
labels_int: tensor(11.) : _AzPos_280_ElPos_20.npz
labels_int: tensor(20.) : AzPos_060_ElPos_000.npz
labels_int: tensor(2.) : AzPos_040_ElPos_-20.npz
labels_int: tensor(22.) : AzPos_060_ElPos_-45.npz
labels_int: tensor(21.) : _AzPos_290_ElPos_20.npz
labels_int: tensor(11.) : _AzPos_000_ElPos_20.npz
labels_int: tensor(7.) : AzPos_010_ElPos_-20.npz
labels_int: tensor(9.) : _AzPos_270_ElPos_60.npz
labels_int: tensor(22.) : AzPos_090_ElPos_-45.npz
labels_int: tensor(20.) : _AzPos_090_ElPos_45.npz
labels_int: tensor(20.) : _AzPos_090_ElPos_45.npz
labels_int: tensor(23.) : _AzPos_330_ElPos_20.npz
labels_int: tensor(28.) : AzPos_060_ElPos_-45.npz
labels_int: tensor(0.) : AzPos_030_ElPos_000.npz
labels_int: tensor(6.) : _AzPos_030_ElPos_20.npz
labels_int: tensor(1.) : AzPos_310_ElPos_000.npz
labels_int: tensor(0.) : AzPos_030_ElPos_000.npz
labels_int: tensor(4.) : AzPos_030_ElPos_-20.npz
labels_int: tensor(13.) : AzPos_080_ElPos_-20.npz
labels_int: tensor(2.) : AzPos_000_ElPos_000.npz
labels_int: tensor(15.) : AzPos_020_ElPos_000.npz
labels_int: tensor(19.) : AzPos_280_ElPos_000.npz
labels_int: tensor(3.) : _AzPos_090_ElPos_60.npz
labels_int: tensor(17.) : AzPos_350_ElPos_000.npz
labels_int: tensor(27.) : AzPos_000_ElPos_-45.npz
labels_int: tensor(10.) : AzPos_330_ElPos_000.npz
labels_int: tensor(14.) : AzPos_080_ElPos_-45.npz
labels_int: tensor(12.) : AzPos_300_ElPos_-45.npz
labels_int: tensor(8.) : _AzPos_020_ElPos_60.npz
labels_int: tensor(5.) : _AzPos_300_ElPos_45.npz
labels_int: tensor(16.) : _AzPos_080_ElPos_60.npz
labels_int: tensor(26.) : _AzPos_040_ElPos_45.npz
labels_int: tensor(24.) : _AzPos_300_ElPos_60.npz
labels_int: tensor(25.) : AzPos_010_ElPos_-45.npz
labels_int: tensor(13.) : AzPos_080_ElPos_-20.npz
labels_int: tensor(18.) : _AzPos_010_ElPos_45.npz
labels_int: tensor(4.) : AzPos_350_ElPos_-45.npz
labels_int: tensor(14.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(13.) : AzPos_020_ElPos_000.npz
labels_int: tensor(16.) : _AzPos_320_ElPos_20.npz
labels_int: tensor(8.) : AzPos_270_ElPos_-45.npz
labels_int: tensor(12.) : _AzPos_280_ElPos_20.npz
labels_int: tensor(12.) : _AzPos_280_ElPos_20.npz
labels_int: tensor(16.) : _AzPos_320_ElPos_20.npz
labels_int: tensor(24.) : AzPos_060_ElPos_000.npz
labels_int: tensor(15.) : _AzPos_270_ElPos_20.npz
labels_int: tensor(1.) : AzPos_340_ElPos_-45.npz
labels_int: tensor(23.) : _AzPos_030_ElPos_60.npz
labels_int: tensor(25.) : _AzPos_350_ElPos_45.npz
labels_int: tensor(20.) : AzPos_320_ElPos_000.npz
labels_int: tensor(0.) : AzPos_030_ElPos_000.npz
labels_int: tensor(9.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(15.) : _AzPos_270_ElPos_20.npz
labels_int: tensor(24.) : AzPos_060_ElPos_000.npz
labels_int: tensor(22.) : _AzPos_310_ElPos_60.npz
labels_int: tensor(2.) : _AzPos_280_ElPos_60.npz
labels_int: tensor(6.) : AzPos_090_ElPos_000.npz
labels_int: tensor(17.) : AzPos_280_ElPos_000.npz
labels_int: tensor(7.) : _AzPos_270_ElPos_60.npz
labels_int: tensor(5.) : _AzPos_020_ElPos_60.npz

labels_int: tensor(1.) : _AzPos_280_ElPos_60.npzz
labels_int: tensor(12.) : AzPos_300_ElPos_-45.npz
labels_int: tensor(1.) : _AzPos_280_ElPos_60.npz
labels_int: tensor(6.) : _AzPos_050_ElPos_45.npz
labels_int: tensor(11.) : AzPos_290_ElPos_000.npz
labels_int: tensor(1.) : AzPos_000_ElPos_000.npz
labels_int: tensor(8.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(19.) : AzPos_050_ElPos_-45.npz
labels_int: tensor(2.) : _AzPos_050_ElPos_45.npz
labels_int: tensor(14.) : AzPos_280_ElPos_-20.npz
labels_int: tensor(5.) : AzPos_070_ElPos_-20.npz
labels_int: tensor(15.) : AzPos_350_ElPos_000.npz
labels_int: tensor(4.) : _AzPos_020_ElPos_60.npz
labels_int: tensor(8.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(17.) : AzPos_320_ElPos_000.npz
labels_int: tensor(5.) : AzPos_070_ElPos_-20.npz
labels_int: tensor(18.) : AzPos_070_ElPos_000.npz
labels_int: tensor(13.) : _AzPos_070_ElPos_20.npz
labels_int: tensor(10.) : _AzPos_070_ElPos_60.npz
labels_int: tensor(22.) : AzPos_270_ElPos_-20.npz
labels_int: tensor(23.) : _AzPos_090_ElPos_20.npz
labels_int: tensor(21.) : AzPos_280_ElPos_-45.npz
labels_int: tensor(26.) : _AzPos_040_ElPos_20.npz
labels_int: tensor(7.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(3.) : AzPos_070_ElPos_-45.npz
labels_int: tensor(16.) : _AzPos_320_ElPos_60.npz
labels_int: tensor(6.) : AzPos_330_ElPos_-20.npz
labels_int: tensor(11.) : AzPos_080_ElPos_-20.npz
labels_int: tensor(7.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(12.) : AzPos_020_ElPos_-45.npz
labels_int: tensor(25.) : AzPos_060_ElPos_-45.npz
labels_int: tensor(6.) : AzPos_330_ElPos_-20.npz
labels_int: tensor(20.) : AzPos_060_ElPos_-20.npz
labels_int: tensor(0.) : AzPos_030_ElPos_000.npz
labels_int: tensor(4.) : _AzPos_020_ElPos_60.npz
labels_int: tensor(9.) : AzPos_290_ElPos_000.npz
labels_int: tensor(24.) : AzPos_010_ElPos_-45.npz
labels_int: tensor(15.) : AzPos_320_ElPos_-20.npz
labels_int: tensor(1.) : AzPos_310_ElPos_000.npz
labels_int: tensor(12.) : _AzPos_290_ElPos_45.npz
labels_int: tensor(0.) : AzPos_310_ElPos_-45.npz
labels_int: tensor(5.) : AzPos_310_ElPos_-20.npz
labels_int: tensor(6.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(25.) : AzPos_060_ElPos_-45.npz
labels_int: tensor(16.) : AzPos_350_ElPos_000.npz
labels_int: tensor(21.) : AzPos_080_ElPos_000.npz
labels_int: tensor(0.) : AzPos_310_ElPos_-45.npz
labels_int: tensor(13.) : _AzPos_050_ElPos_20.npz
labels_int: tensor(3.) : AzPos_330_ElPos_000.npz
labels_int: tensor(9.) : AzPos_080_ElPos_-45.npz
labels_int: tensor(20.) : _AzPos_070_ElPos_45.npz
labels_int: tensor(26.) : _AzPos_040_ElPos_20.npz
labels_int: tensor(13.) : _AzPos_050_ElPos_20.npz
labels_int: tensor(18.) : _AzPos_090_ElPos_45.npz
labels_int: tensor(19.) : _AzPos_270_ElPos_45.npz
labels_int: tensor(11.) : _AzPos_080_ElPos_20.npz
labels_int: tensor(23.) : _AzPos_090_ElPos_20.npz
labels_int: tensor(22.) : _AzPos_060_ElPos_60.npz
labels_int: tensor(4.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(10.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(14.) : _AzPos_080_ElPos_60.npz
labels_int: tensor(2.) : AzPos_030_ElPos_-45.npz
labels_int: tensor(7.) : AzPos_270_ElPos_-45.npz
labels_int: tensor(8.) : AzPos_290_ElPos_000.npz
labels_int: tensor(17.) : AzPos_020_ElPos_-20.npz
labels_int: tensor(10.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(24.) : AzPos_000_ElPos_-45.npz
labels_int: tensor(19.) : _AzPos_270_ElPos_45.npz
labels_int: tensor(3.) : AzPos_330_ElPos_000.npz

labels_int: tensor(15.) : AzPos_080_ElPos_-20.npz
labels_int: tensor(16.) : _AzPos_070_ElPos_60.npz
labels_int: tensor(4.) : AzPos_340_ElPos_-45.npz
labels_int: tensor(11.) : _AzPos_270_ElPos_60.npz
labels_int: tensor(13.) : AzPos_290_ElPos_000.npz
labels_int: tensor(0.) : _AzPos_000_ElPos_60.npz
labels_int: tensor(26.) : _AzPos_060_ElPos_60.npz
labels_int: tensor(22.) : _AzPos_010_ElPos_20.npz
labels_int: tensor(14.) : _AzPos_330_ElPos_45.npz
labels_int: tensor(10.) : _AzPos_020_ElPos_60.npz
labels_int: tensor(25.) : AzPos_060_ElPos_-20.npz
labels_int: tensor(6.) : _AzPos_020_ElPos_20.npz
labels_int: tensor(23.) : AzPos_320_ElPos_000.npz
labels_int: tensor(18.) : AzPos_320_ElPos_-20.npz
labels_int: tensor(24.) : AzPos_080_ElPos_000.npz
labels_int: tensor(22.) : _AzPos_010_ElPos_20.npz
labels_int: tensor(27.) : _AzPos_040_ElPos_20.npz
labels_int: tensor(12.) : AzPos_310_ElPos_-20.npz
labels_int: tensor(5.) : AzPos_030_ElPos_-20.npz
labels_int: tensor(19.) : _AzPos_010_ElPos_45.npz
labels_int: tensor(8.) : _AzPos_050_ElPos_45.npz
labels_int: tensor(2.) : AzPos_310_ElPos_000.npz
labels_int: tensor(15.) : AzPos_080_ElPos_-20.npz
labels_int: tensor(17.) : _AzPos_290_ElPos_45.npz
labels_int: tensor(9.) : AzPos_070_ElPos_-45.npz
labels_int: tensor(7.) : _AzPos_330_ElPos_60.npz
labels_int: tensor(9.) : AzPos_070_ElPos_-45.npz
labels_int: tensor(3.) : AzPos_050_ElPos_-20.npz
labels_int: tensor(20.) : _AzPos_320_ElPos_20.npz
labels_int: tensor(22.) : _AzPos_060_ElPos_20.npz
labels_int: tensor(23.) : _AzPos_290_ElPos_20.npz
labels_int: tensor(10.) : _AzPos_330_ElPos_45.npz
labels_int: tensor(5.) : AzPos_070_ElPos_-45.npz
labels_int: tensor(13.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(6.) : _AzPos_280_ElPos_45.npz
labels_int: tensor(14.) : _AzPos_290_ElPos_45.npz
labels_int: tensor(8.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(24.) : _AzPos_330_ElPos_20.npz
labels_int: tensor(26.) : _AzPos_040_ElPos_45.npz
labels_int: tensor(9.) : _AzPos_000_ElPos_20.npz
labels_int: tensor(0.) : AzPos_310_ElPos_-45.npz
labels_int: tensor(15.) : _AzPos_050_ElPos_20.npz
labels_int: tensor(20.) : AzPos_280_ElPos_000.npz
labels_int: tensor(25.) : _AzPos_060_ElPos_60.npz
labels_int: tensor(21.) : _AzPos_320_ElPos_60.npz
labels_int: tensor(3.) : AzPos_290_ElPos_-45.npz
labels_int: tensor(25.) : _AzPos_060_ElPos_60.npz
labels_int: tensor(27.) : _AzPos_350_ElPos_45.npz
labels_int: tensor(24.) : _AzPos_330_ElPos_20.npz
labels_int: tensor(12.) : AzPos_020_ElPos_-45.npz
labels_int: tensor(4.) : _AzPos_330_ElPos_60.npz
labels_int: tensor(7.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(17.) : AzPos_270_ElPos_000.npz
labels_int: tensor(2.) : AzPos_030_ElPos_-20.npz
labels_int: tensor(9.) : _AzPos_000_ElPos_20.npz
labels_int: tensor(18.) : AzPos_040_ElPos_000.npz
labels_int: tensor(1.) : AzPos_340_ElPos_-45.npz
labels_int: tensor(16.) : AzPos_300_ElPos_-20.npz
labels_int: tensor(11.) : _AzPos_040_ElPos_60.npz
labels_int: tensor(28.) : _AzPos_040_ElPos_20.npz
labels_int: tensor(19.) : AzPos_350_ElPos_000.npz
labels_int: tensor(25.) : _AzPos_040_ElPos_20.npz
labels_int: tensor(6.) : AzPos_070_ElPos_-20.npz
labels_int: tensor(0.) : AzPos_330_ElPos_-45.npz
labels_int: tensor(12.) : _AzPos_000_ElPos_20.npz
labels_int: tensor(11.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(13.) : _AzPos_070_ElPos_60.npz
labels_int: tensor(14.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(18.) : AzPos_020_ElPos_-20.npz
labels_int: tensor(2.) : AzPos_340_ElPos_000.npz
labels_int: tensor(17.) : _AzPos_080_ElPos_60.npz
labels_int: tensor(25.) : _AzPos_040_ElPos_20.npz
labels_int: tensor(24.) : AzPos_060_ElPos_-45.npz
labels_int: tensor(10.) : AzPos_310_ElPos_-20.npz
labels_int: tensor(3.) : _AzPos_300_ElPos_45.npz
labels_int: tensor(7.) : _AzPos_310_ElPos_45.npz
labels_int: tensor(9.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(21.) : AzPos_050_ElPos_-45.npz
labels_int: tensor(4.) : _AzPos_320_ElPos_45.npz
labels_int: tensor(16.) : _AzPos_070_ElPos_20.npz
labels_int: tensor(1.) : AzPos_050_ElPos_-20.npz
labels_int: tensor(20.) : AzPos_070_ElPos_000.npz
labels_int: tensor(14.) : _AzPos_050_ElPos_60.npz
labels_int: tensor(12.) : _AzPos_000_ElPos_20.npz
labels_int: tensor(19.) : _AzPos_010_ElPos_45.npz
labels_int: tensor(12.) : _AzPos_000_ElPos_20.npz
labels_int: tensor(15.) : _AzPos_080_ElPos_20.npz
labels_int: tensor(5.) : _AzPos_310_ElPos_20.npz
labels_int: tensor(21.) : AzPos_050_ElPos_-45.npz
labels_int: tensor(23.) : _AzPos_060_ElPos_45.npz
labels_int: tensor(3.) : _AzPos_300_ElPos_45.npz
labels_int: tensor(22.) : AzPos_060_ElPos_-20.npz
labels_int: tensor(8.) : _AzPos_270_ElPos_60.npz

labels_int: tensor(25.) : _AzPos_060_ElPos_45.npz
labels_int: tensor(11.) : AzPos_010_ElPos_000.npz
labels_int: tensor(2.) : AzPos_040_ElPos_-45.npz
labels_int: tensor(24.) : AzPos_010_ElPos_-45.npz
labels_int: tensor(10.) : AzPos_300_ElPos_-45.npz
labels_int: tensor(4.) : _AzPos_330_ElPos_60.npz
labels_int: tensor(8.) : AzPos_330_ElPos_-20.npz
labels_int: tensor(26.) : _AzPos_030_ElPos_60.npz
labels_int: tensor(19.) : _AzPos_030_ElPos_45.npz
labels_int: tensor(12.) : _AzPos_070_ElPos_60.npz
labels_int: tensor(17.) : AzPos_040_ElPos_000.npz
labels_int: tensor(6.) : _AzPos_310_ElPos_20.npz
labels_int: tensor(22.) : AzPos_280_ElPos_-45.npz
labels_int: tensor(15.) : _AzPos_050_ElPos_20.npz
labels_int: tensor(11.) : AzPos_010_ElPos_000.npz
labels_int: tensor(1.) : _AzPos_090_ElPos_60.npz
labels_int: tensor(13.) : _AzPos_290_ElPos_45.npz
labels_int: tensor(16.) : _AzPos_270_ElPos_20.npz
labels_int: tensor(21.) : AzPos_320_ElPos_000.npz
labels_int: tensor(0.) : AzPos_050_ElPos_-20.npz
labels_int: tensor(17.) : AzPos_040_ElPos_000.npz
labels_int: tensor(17.) : AzPos_040_ElPos_000.npz
labels_int: tensor(27.) : AzPos_060_ElPos_000.npz
labels_int: tensor(5.) : _AzPos_320_ElPos_45.npz
labels_int: tensor(20.) : _AzPos_070_ElPos_45.npz
labels_int: tensor(7.) : _AzPos_310_ElPos_45.npz
labels_int: tensor(23.) : _AzPos_310_ElPos_60.npz
labels_int: tensor(18.) : _AzPos_010_ElPos_45.npz
labels_int: tensor(3.) : AzPos_030_ElPos_-20.npz
labels_int: tensor(4.) : AzPos_340_ElPos_000.npz
labels_int: tensor(15.) : AzPos_080_ElPos_-20.npz
labels_int: tensor(19.) : _AzPos_270_ElPos_20.npz
labels_int: tensor(22.) : _AzPos_080_ElPos_45.npz
labels_int: tensor(24.) : AzPos_070_ElPos_000.npz
labels_int: tensor(22.) : _AzPos_080_ElPos_45.npz
labels_int: tensor(5.) : _AzPos_300_ElPos_45.npz
labels_int: tensor(1.) : AzPos_000_ElPos_000.npz
labels_int: tensor(9.) : AzPos_030_ElPos_-45.npz
labels_int: tensor(25.) : _AzPos_300_ElPos_60.npz
labels_int: tensor(20.) : _AzPos_320_ElPos_60.npz
labels_int: tensor(23.) : AzPos_090_ElPos_-45.npz
labels_int: tensor(13.) : AzPos_350_ElPos_-20.npz
labels_int: tensor(8.) : _AzPos_050_ElPos_45.npz
labels_int: tensor(26.) : _AzPos_310_ElPos_60.npz
labels_int: tensor(18.) : AzPos_280_ElPos_-20.npz
labels_int: tensor(5.) : _AzPos_300_ElPos_45.npz
labels_int: tensor(28.) : AzPos_060_ElPos_000.npz
labels_int: tensor(2.) : AzPos_340_ElPos_-45.npz
labels_int: tensor(6.) : _AzPos_020_ElPos_20.npz
labels_int: tensor(24.) : AzPos_070_ElPos_000.npz
labels_int: tensor(12.) : AzPos_000_ElPos_-20.npz
labels_int: tensor(16.) : AzPos_290_ElPos_-20.npz
labels_int: tensor(3.) : AzPos_040_ElPos_-45.npz
labels_int: tensor(11.) : _AzPos_350_ElPos_60.npz
labels_int: tensor(21.) : _AzPos_010_ElPos_60.npz
labels_int: tensor(14.) : AzPos_340_ElPos_-20.npz
labels_int: tensor(0.) : AzPos_090_ElPos_-20.npz
labels_int: tensor(10.) : AzPos_010_ElPos_-20.npz
labels_int: tensor(7.) : _AzPos_030_ElPos_20.npz
labels_int: tensor(17.) : AzPos_020_ElPos_-45.npz
labels_int: tensor(27.) : _AzPos_350_ElPos_20.npz
labels_int: tensor(13.) : AzPos_020_ElPos_000.npz
labels_int: tensor(23.) : _AzPos_270_ElPos_45.npz
labels_int: tensor(2.) : _AzPos_280_ElPos_60.npz
labels_int: tensor(4.) : AzPos_070_ElPos_-45.npz
